"Location","SSID","Network type","Authentication","Encryption","BSSID","Signal","dBm","Radio type","Channel","Basic rates (Mbps)","Other rates (Mbps)"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:c1","81%","-59.5","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","38:17:c3:0c:7f:e1","33%","-83.5","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:91","16%","-92","802.11ac","100","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","f0:5c:19:ba:bc:d0","22%","-89","802.11ac","161","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:44:a1","29%","-85.5","802.11n","11","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:81","26%","-87","802.11n","1","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:d1","65%","-67.5","802.11ac","52","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:3f:f1","38%","-81","802.11ac","116","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:44:b1","26%","-87","802.11ac","44","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","38:17:c3:0c:84:c1","40%","-80","802.11n","11","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:bd:51","35%","-82.5","802.11ac","64","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:bd:41","65%","-67.5","802.11n","11","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:7f:22","40%","-80","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:7f:32","53%","-73.5","802.11ac","108","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:48:41","40%","-80","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","18:64:72:4c:9a:70","22%","-89","802.11ac","36","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:4f:62","24%","-88","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:66:32","22%","-89","802.11ac","48","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:b0:81","31%","-84.5","802.11n","11","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:48:51","35%","-82.5","802.11ac","136","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:b0:91","20%","-90","802.11ac","48","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:b4:d1","46%","-77","802.11ac","52","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:6b:92","87%","-56.5","802.11ac","60","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:4a:22","35%","-82.5","802.11n","11","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:6b:82","70%","-65","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:ca:10:41","26%","-87","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:50:a2","70%","-65","802.11n","11","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:62:bf:42","29%","-85.5","802.11n","6","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:66:22","29%","-85.5","802.11n","1","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:35:42","18%","-91","802.11n","1","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:4a:32","62%","-69","802.11ac","124","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","f0:5c:19:ba:be:e0","22%","-89","802.11n","1","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","f0:5c:19:ba:bc:c0","31%","-84.5","802.11n","1","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:4f:72","35%","-82.5","802.11ac","116","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:63:62","33%","-83.5","802.11n","1","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:50:b2","81%","-59.5","802.11ac","153","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","f0:5c:19:ba:be:f0","40%","-80","802.11ac","40","12 24","36 48 54"
"Stair2","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:b4:c1","72%","-64","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:3f:e1","57%","-71.5","802.11n","11","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:3f:f2","40%","-80","802.11ac","116","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:41:82","29%","-85.5","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","f0:5c:19:ba:be:e2","22%","-89","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:41:d2","65%","-67.5","802.11ac","52","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:44:b2","26%","-87","802.11ac","44","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:48:52","33%","-83.5","802.11ac","136","12 24","36 48 54"
"Stair2","eduroam","","","","f0:5c:19:ba:bc:c2","31%","-84.5","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fd:bd:52","35%","-82.5","802.11ac","64","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:63:61","35%","-82.5","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fd:bd:42","62%","-69","802.11n","11","12 24","36 48 54"
"Stair2","eduroam","","","","38:17:c3:0c:84:c2","43%","-78.5","802.11n","11","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:7f:21","33%","-83.5","802.11n","6","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:41:c2","81%","-59.5","802.11n","6","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:7f:31","53%","-73.5","802.11ac","108","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:4f:71","35%","-82.5","802.11ac","116","12 24","36 48 54"
"Stair2","eduroam","","","","18:64:72:4c:9a:72","22%","-89","802.11ac","36","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:41:92","18%","-91","802.11ac","100","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:4f:61","24%","-88","802.11n","6","12 24","36 48 54"
"Stair2","eduroam","","","","18:64:72:4c:9a:62","29%","-85.5","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:6b:81","72%","-64","802.11n","6","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fd:b0:92","22%","-89","802.11ac","48","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:4a:21","33%","-83.5","802.11n","11","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:6b:91","87%","-56.5","802.11ac","60","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:50:a1","82%","-59","802.11n","11","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:48:42","40%","-80","802.11n","6","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:3d:02","18%","-91","802.11n","6","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:66:21","29%","-85.5","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:35:41","18%","-91","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:44:a2","26%","-87","802.11n","11","12 24","36 48 54"
"Stair2","eduroam","","","","f0:5c:19:ba:bc:d2","22%","-89","802.11ac","161","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fd:b0:82","31%","-84.5","802.11n","11","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fd:b4:d2","46%","-77","802.11ac","52","12 24","36 48 54"
"Stair2","eduroam","","","","f0:5c:19:ba:be:f2","38%","-81","802.11ac","40","12 24","36 48 54"
"Stair2","eduroam","","","","38:17:c3:0c:7f:e2","40%","-80","802.11n","6","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:4a:31","78%","-61","802.11ac","124","12 24","36 48 54"
"Stair2","eduroam","","","","b0:b8:67:63:50:b1","84%","-58","802.11ac","153","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fd:b4:c2","72%","-64","802.11n","1","12 24","36 48 54"
"Stair2","eduroam","","","","b4:5d:50:fe:3f:e2","43%","-78.5","802.11n","11","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:ca:10:42","26%","-87","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","f0:5c:19:ba:bc:d1","22%","-89","802.11ac","161","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:41:c0","81%","-59.5","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:ca:10:40","26%","-87","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:41:80","31%","-84.5","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:44:b0","26%","-87","802.11ac","44","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","38:17:c3:0c:7f:e0","35%","-82.5","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:44:a0","31%","-84.5","802.11n","11","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:41:d0","65%","-67.5","802.11ac","52","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fd:bd:50","35%","-82.5","802.11ac","64","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","38:17:c3:0c:84:c0","38%","-81","802.11n","11","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fd:bd:40","62%","-69","802.11n","11","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:7f:20","38%","-81","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:7f:30","53%","-73.5","802.11ac","108","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:66:20","26%","-87","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:4f:70","35%","-82.5","802.11ac","116","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","18:64:72:4c:9a:71","22%","-89","802.11ac","36","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:35:40","18%","-91","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","f0:5c:19:ba:bc:c1","33%","-83.5","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fd:b0:80","31%","-84.5","802.11n","11","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:4f:60","26%","-87","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fd:b0:90","20%","-90","802.11ac","48","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:6b:90","87%","-56.5","802.11ac","60","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:4a:20","33%","-83.5","802.11n","11","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:50:a0","80%","-60","802.11n","11","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:41:90","18%","-91","802.11ac","100","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:48:50","38%","-81","802.11ac","136","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","18:64:72:4c:9a:61","29%","-85.5","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","f0:5c:19:ba:be:f1","38%","-81","802.11ac","40","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fd:b4:d0","46%","-77","802.11ac","52","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","f0:5c:19:ba:be:e1","22%","-89","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:6b:80","72%","-64","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:63:60","33%","-83.5","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:50:b0","84%","-58","802.11ac","153","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b0:b8:67:63:4a:30","78%","-61","802.11ac","124","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fd:b4:c0","70%","-65","802.11n","1","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:48:40","31%","-84.5","802.11n","6","12 24","36 48 54"
"Stair2","SMU_Visitor","","","","b4:5d:50:fe:3f:e0","43%","-78.5","802.11n","11","12 24","36 48 54"
"Stair2","","","","","b4:5d:50:fe:3f:f0","38%","-81","802.11ac","116","12 24","36 48 54"
"Stair2","","","","","76:af:97:5f:7a:9c","22%","-89","802.11ax","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","","","","","02:12:63:39:4f:27","20%","-90","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","","","","","3e:1e:e1:86:83:26","20%","-90","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","","","","","54:af:97:5f:7a:9c","26%","-87","802.11ax","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","","","","","de:ec:5e:f9:57:86","16%","-92","802.11ax","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","","","","","f2:38:83:5a:1b:46","14%","-93","802.11ax","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","CS168-2160","","","","6a:8e:29:15:48:ec","13%","-93.5","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","MARBELLA_KR8S_PRO_470a10","","","","60:8a:10:ce:6e:3e","57%","-71.5","802.11g","2","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Galaxy S21+ 5G0234","","","","2c:c3:e6:7a:77:12","43%","-78.5","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","VOLVO-f085c1f14f9a","","","","fe:4e:8f:6a:48:d7","46%","-77","802.11ac","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","FB Staff","","","","f0:85:c1:f1:4f:9a","24%","-88","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","admin","","","","fc:12:63:39:4f:27","31%","-84.5","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Blackvue750 LTE-E48AF7","","","","d0:21:f9:b1:7c:71","16%","-92","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","70mai_A400_87ce","","","","00:25:42:e4:8a:f7","20%","-90","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Flourish Bakehouse","","","","44:27:f3:30:87:ce","31%","-84.5","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Flourish Bakehouse","","","","06:12:63:39:4f:28","38%","-81","802.11ax","36","6 12 24","9 18 36 48 54"
"Stair2","#FreeWiFi@TheALcove","","","","06:12:63:39:4f:27","33%","-83.5","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Lazada One","","","","00:04:56:99:30:40","13%","-93.5","802.11ac","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","FB Staff-5G","","","","d2:21:f9:91:7c:71","18%","-91","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","dlink-M920-dd51","","","","fc:12:63:39:4f:28","38%","-81","802.11ax","36","6 12 24","9 18 36 48 54"
"Stair2","IROAD_X5_59C4FB","","","","bc:22:28:42:dd:51","18%","-91","802.11n","8","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","SMU_178902","","","","1c:bf:ce:59:c4:fb","24%","-88","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","dlink-M920-e017","","","","a0:36:bc:4b:66:40","14%","-93","802.11ax","8","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","QashierPOS_FlourishBakehouse","","","","bc:22:28:42:e0:17","13%","-93.5","802.11n","9","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","#JyuGae_Guest","","","","3c:52:a1:35:f7:58","35%","-82.5","802.11n","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","JyuGae_Staff","","","","ea:fa:c4:2a:b0:28","13%","-93.5","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","SMU_5G_178902","","","","e4:fa:c4:2a:b0:28","16%","-92","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Thinkware_72","","","","a0:36:bc:4b:66:44","26%","-87","802.11ax","40","6 24","9 12 18 36 48 54"
"Stair2","IROAD_X9_5A8508","","","","04:32:f4:9d:1a:72","20%","-90","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Nanoleaf Aurora 50f513","","","","00:0f:00:5a:85:08","20%","-90","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Thinkware_FE","","","","00:55:da:50:f5:13","18%","-91","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","DIRECT-MR-Android_728c","","","","04:32:f4:94:48:fe","22%","-89","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","CS168-2138","","","","ea:9a:ff:ad:77:af","11%","-94.5","802.11ac","161","6 12 24","9 18 36 48 54"
"Stair2","The Ramen Kitchen","","","","60:8a:10:ce:6e:66","29%","-85.5","802.11g","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","The Ramen Kitchen","","","","d8:ec:5e:f9:57:87","18%","-91","802.11ax","128","6 12 24","9 18 36 48 54"
"Stair2","LogOn T8 3a0550","","","","d8:ec:5e:f9:57:86","20%","-90","802.11ax","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Pronto Arigato SMU (Guest)","","","","38:a2:8c:fd:5e:d7","22%","-89","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","TP-Link_9AD2","","","","56:af:97:5f:7a:9c","22%","-89","802.11ax","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","OGP-Guest","","","","78:8c:b5:f5:9a:d2","50%","-75","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","IROAD_AEV_09E1D7","","","","ea:38:83:6f:28:5c","26%","-87","802.11ax","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Evan Toh","","","","00:e0:4c:09:e1:d7","22%","-89","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","OGP-IoT","","","","de:a9:52:75:2f:b9","22%","-89","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","CafeBrera","","","","e4:38:83:6f:28:5c","26%","-87","802.11ax","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","SINGTEL-5P29","","","","2e:60:f9:1c:3b:90","22%","-89","802.11ax","8","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","70mai_d06_8f8e","","","","0c:8e:29:15:48:ee","11%","-94.5","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Singtel8900-A007","","","","a0:9f:10:ab:8f:8e","11%","-94.5","802.11n","8","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Stair2","Singtel8900-A007","","","","e0:8e:3c:34:a0:08","13%","-93.5","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:c1","81%","-59.5","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","38:17:c3:0c:7f:e1","33%","-83.5","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:91","18%","-91","802.11ac","100","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:44:a1","29%","-85.5","802.11n","11","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:81","26%","-87","802.11n","1","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:41:d1","65%","-67.5","802.11ac","52","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:3f:f1","62%","-69","802.11ac","116","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:44:b1","26%","-87","802.11ac","44","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","38:17:c3:0c:84:c1","40%","-80","802.11n","11","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:bd:51","35%","-82.5","802.11ac","64","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:bd:41","65%","-67.5","802.11n","11","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:7f:32","57%","-71.5","802.11ac","108","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:62:a0:22","31%","-84.5","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:48:41","40%","-80","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:30:92","18%","-91","802.11ac","149","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:57:52","20%","-90","802.11ac","56","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:62:a0:32","26%","-87","802.11ac","112","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","18:64:72:4c:9a:70","57%","-71.5","802.11ac","36","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:4f:62","40%","-80","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:66:32","16%","-92","802.11ac","48","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:b0:81","29%","-85.5","802.11n","11","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fe:48:51","35%","-82.5","802.11ac","136","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","18:64:72:4c:9a:60","46%","-77","802.11n","1","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:35:52","22%","-89","802.11ac","104","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:b0:91","26%","-87","802.11ac","48","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:fd:b4:d1","26%","-87","802.11ac","52","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:6b:92","86%","-57","802.11ac","60","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:4a:22","35%","-82.5","802.11n","11","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:6b:82","83%","-58.5","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b4:5d:50:ca:10:41","26%","-87","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:50:a2","62%","-69","802.11n","11","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:30:82","35%","-82.5","802.11n","1","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:62:bf:42","29%","-85.5","802.11n","6","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:66:22","33%","-83.5","802.11n","1","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:35:42","18%","-91","802.11n","1","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","b0:b8:67:63:4a:32","20%","-90","802.11ac","124","12 24","36 48 54"
"GSR2-4","WLAN-SMU","Infrastructure","WPA2-Enterprise","CCMP","f0:5c:19:ba:be:e0","22%","-89","802.11n","1","12 24","36 48 54"
